domain,split,series,kind,mean_final_steps,mean_final_reward,expansion_count
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.408333333,0.3241597556,94
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.411111111,0.3241597556,95
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.413888889,0.3241597556,96
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.416666667,0.3242978528,97
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.427777778,0.3242978528,98
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.433333333,0.3242978528,99
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.438888889,0.3243346889,100
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.441666667,0.3243346889,101
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.45,0.3243363639,102
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.452777778,0.3243363639,103
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.480555556,0.324351075,104
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.486111111,0.3243949306,105
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.488888889,0.3243949306,106
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.5,0.3243949306,107
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.502777778,0.3244332361,108
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.522222222,0.3244332361,109
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.527777778,0.3244332361,110
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.533333333,0.3244332361,111
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.558333333,0.3247646639,112
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.566666667,0.3247753333,113
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.575,0.3247753333,114
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.580555556,0.3247753333,115
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.583333333,0.3248159528,116
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.586111111,0.3248159528,117
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.597222222,0.3248159528,118
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.6,0.3248159528,119
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.602777778,0.3248159528,120
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.605555556,0.3248159528,121
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.611111111,0.3248159528,122
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.613888889,0.3248159528,123
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.622222222,0.3248159528,124
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.625,0.3248159528,125
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.627777778,0.3248159528,126
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.630555556,0.3248828111,127
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.644444444,0.3249396889,128
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.647222222,0.3249396889,129
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.666666667,0.3249396889,130
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.672222222,0.3249551722,131
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.680555556,0.3275244972,132
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.683333333,0.3276645833,133
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.686111111,0.3278038944,134
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.694444444,0.327899825,135
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.705555556,0.327899825,136
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.708333333,0.327899825,137
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.725,0.3279513139,138
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.727777778,0.3279513139,139
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.738888889,0.3281799,140
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.747222222,0.3281799,141
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.752777778,0.3281799,142
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.755555556,0.3281799,143
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.780555556,0.3281799,144
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.786111111,0.3281799,145
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.808333333,0.3282370639,146
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.819444444,0.3282432444,147
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.827777778,0.3282432444,148
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.830555556,0.3283582306,149
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.861111111,0.3307603306,150
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.863888889,0.3307603306,151
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.880555556,0.3334488056,152
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.894444444,0.3334488056,153
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.902777778,0.3334488056,154
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.908333333,0.3334488056,155
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.911111111,0.3334488056,156
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.916666667,0.3334488056,157
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.930555556,0.3361661583,158
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.933333333,0.3361661583,159
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.95,0.3361661583,160
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.963888889,0.3361778917,161
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.969444444,0.3362321306,162
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.972222222,0.3362321306,163
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.977777778,0.3362321306,164
Paper Search,test,Support ZOIB,forecast_expected_remaining,9.983333333,0.3362321306,165
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.01111111,0.3362321306,166
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.01388889,0.3362321306,167
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.01666667,0.3362321306,168
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.03055556,0.33629015,169
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.04166667,0.33629015,170
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.06111111,0.33629015,171
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.06666667,0.33629015,172
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.08333333,0.33629015,173
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.11944444,0.3363494111,174
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.125,0.3363650667,175
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.13055556,0.3363650667,176
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.13333333,0.3363650667,177
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.13888889,0.3363650667,178
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.14166667,0.3363650667,179
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.15833333,0.3364572528,180
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.17777778,0.3392182528,181
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.18611111,0.3392182528,182
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.18888889,0.3392182528,183
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.19444444,0.3392182528,184
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.21944444,0.3392182528,185
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.22222222,0.3392182528,186
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.26944444,0.3392443306,187
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.28333333,0.3392443306,188
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.29166667,0.3392443306,189
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.33055556,0.3392443306,190
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.35,0.3393102889,191
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.35555556,0.3393102889,192
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.35833333,0.3394059806,193
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.37777778,0.3395757944,194
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.38055556,0.3395757944,195
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.40277778,0.3395757944,196
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.41666667,0.3398242889,197
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.425,0.3398242889,198
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.43333333,0.3398242889,199
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.44166667,0.3398242889,200
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.45,0.33994905,201
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.48055556,0.33994905,202
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.49722222,0.33994905,203
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.5,0.33994905,204
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.53055556,0.3424343556,205
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.54444444,0.3424343556,206
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.55277778,0.3448549889,207
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.55555556,0.3448549889,208
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.56388889,0.3448549889,209
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.58055556,0.3448549889,210
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.58888889,0.3449274528,211
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.59444444,0.3449490972,212
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.6,0.3449490972,213
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.61666667,0.34502755,214
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.61944444,0.3450553972,215
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.63611111,0.3451178972,216
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.64166667,0.3451178972,217
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.64444444,0.3451178972,218
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.67777778,0.3451178972,219
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.68333333,0.3452361028,220
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.68611111,0.3452361028,221
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.69166667,0.3452883333,222
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.70555556,0.3452883333,223
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.71111111,0.3452883333,224
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.73055556,0.3452883333,225
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.73888889,0.3453168861,226
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.74166667,0.3453168861,227
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.75277778,0.3453168861,228
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.775,0.3453168861,229
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.8,0.3453168861,230
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.80833333,0.3478923083,231
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.81388889,0.3478923083,232
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.83055556,0.3479211611,233
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.83888889,0.3479211611,234
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.84166667,0.34798635,235
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.84722222,0.34798635,236
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.85277778,0.34798635,237
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.85555556,0.3480018472,238
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.86111111,0.3505030306,239
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.87222222,0.3527606806,240
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.93888889,0.3527606806,241
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.94166667,0.3527606806,242
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.95,0.3528896722,243
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.96388889,0.3528896722,244
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.97777778,0.3554709944,245
Paper Search,test,Support ZOIB,forecast_expected_remaining,10.98333333,0.3554709944,246
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.00555556,0.3554709944,247
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.01388889,0.3555104306,248
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.01666667,0.3555104306,249
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.03055556,0.3555560833,250
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.03333333,0.3555560833,251
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.03888889,0.3555560833,252
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.04444444,0.3555560833,253
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.05277778,0.3555560833,254
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.06111111,0.3581504083,255
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.075,0.3581862944,256
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.08611111,0.3581862944,257
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.09166667,0.3581862944,258
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.09444444,0.3581862944,259
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.1,0.3582599194,260
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.10555556,0.360925975,261
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.125,0.360925975,262
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.13333333,0.360925975,263
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.13888889,0.360925975,264
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.14444444,0.360925975,265
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.15,0.3609450528,266
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.19722222,0.3609450528,267
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.21111111,0.3609450528,268
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.21944444,0.3609745389,269
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.22222222,0.3609745389,270
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.23055556,0.3609745389,271
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.23888889,0.3609745389,272
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.24166667,0.3609745389,273
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.24722222,0.3609898,274
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.26666667,0.3609898,275
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.275,0.3611419361,276
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.28055556,0.3611419361,277
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.28611111,0.3611608167,278
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.31666667,0.3611781333,279
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.34166667,0.3611781333,280
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.34722222,0.3611781333,281
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.35277778,0.3612322472,282
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.35555556,0.3612322472,283
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.37222222,0.3612322472,284
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.38055556,0.3612322472,285
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.38888889,0.3639356917,286
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.39444444,0.3639356917,287
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.40833333,0.3639356917,288
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.43055556,0.3639356917,289
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.44444444,0.3639356917,290
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.50833333,0.3639356917,291
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.51944444,0.3639356917,292
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.61666667,0.3639356917,293
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.62777778,0.3639356917,294
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.63888889,0.3642861556,295
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.64722222,0.3642861556,296
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.65833333,0.3668819972,297
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.66388889,0.3668819972,298
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.66944444,0.3673090778,299
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.69444444,0.3673161861,300
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.70277778,0.3673161861,301
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.71111111,0.3673161861,302
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.71388889,0.3673161861,303
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.77222222,0.3673161861,304
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.79722222,0.3673161861,305
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.81388889,0.3673161861,306
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.83888889,0.3673161861,307
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.84166667,0.3673161861,308
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.84722222,0.3673161861,309
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.85277778,0.3673161861,310
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.94166667,0.3673161861,311
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.95555556,0.3673161861,312
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.96666667,0.3673161861,313
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.975,0.3673321306,314
Paper Search,test,Support ZOIB,forecast_expected_remaining,11.97777778,0.370036025,315
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.00277778,0.370036025,316
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.01666667,0.3700894944,317
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.01944444,0.3700894944,318
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.05277778,0.3700894944,319
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.05555556,0.3700894944,320
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.06111111,0.3700894944,321
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.07777778,0.3700894944,322
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.08333333,0.3700894944,323
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.08888889,0.3700894944,324
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.11944444,0.3700894944,325
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.13611111,0.3701279417,326
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.14166667,0.3701279417,327
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.15277778,0.3703402806,328
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.18055556,0.3703402806,329
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.21111111,0.370448575,330
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.225,0.3705001389,331
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.23888889,0.3705001389,332
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.25833333,0.3705001389,333
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.26111111,0.3705001389,334
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.26666667,0.3705001389,335
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.26944444,0.3705001389,336
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.28055556,0.3705001389,337
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.30833333,0.3705001389,338
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.32222222,0.3705001389,339
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.33333333,0.3708530333,340
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.38333333,0.3708530333,341
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.4,0.3708530333,342
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.40555556,0.3708530333,343
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.43333333,0.3708530333,344
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.44444444,0.3708530333,345
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.45,0.3708530333,346
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.45277778,0.3708530333,347
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.45833333,0.3708530333,348
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.48333333,0.373611625,349
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.48888889,0.373611625,350
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.49166667,0.373611625,351
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.50555556,0.3736689861,352
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.54166667,0.3736689861,353
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.55,0.3736689861,354
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.55833333,0.3736689861,355
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.57222222,0.3736689861,356
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.58055556,0.3736689861,357
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.59166667,0.3736689861,358
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.59444444,0.3736689861,359
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.6,0.3736689861,360
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.60277778,0.3736689861,361
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.65277778,0.3738666278,362
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.67222222,0.3738666278,363
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.725,0.3738666278,364
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.73888889,0.3738666278,365
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.75,0.3738666278,366
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.75277778,0.3738666278,367
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.76111111,0.3738666278,368
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.77222222,0.3739294194,369
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.79444444,0.3739294194,370
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.81666667,0.3739294194,371
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.83611111,0.3739294194,372
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.85277778,0.3739294194,373
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.9,0.3739294194,374
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.91944444,0.3739294194,375
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.93055556,0.3739294194,376
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.93611111,0.3739294194,377
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.96666667,0.3739294194,378
Paper Search,test,Support ZOIB,forecast_expected_remaining,12.98055556,0.3739439861,379
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.00833333,0.3739439861,380
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.03333333,0.3739439861,381
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.04722222,0.3739439861,382
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.05833333,0.3739907056,383
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.07222222,0.3740179917,384
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.08055556,0.3740179917,385
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.1,0.3740581,386
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.10277778,0.3740581,387
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.11111111,0.3740581,388
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.11388889,0.3740581,389
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.11944444,0.3740581,390
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.125,0.3740717972,391
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.13333333,0.376737325,392
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.14166667,0.376737325,393
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.17222222,0.376737325,394
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.17777778,0.376737325,395
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.19166667,0.376737325,396
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.19444444,0.376737325,397
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.22777778,0.376737325,398
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.25277778,0.376737325,399
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.25833333,0.376737325,400
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.26666667,0.376737325,401
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.28055556,0.376737325,402
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.3,0.376737325,403
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.30555556,0.376737325,404
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.33888889,0.3767689306,405
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.35555556,0.3768451528,406
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.35833333,0.3768451528,407
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.37222222,0.3769840417,408
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.38333333,0.3769840417,409
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.4,0.3769840417,410
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.42777778,0.3794778083,411
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.43055556,0.3794778083,412
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.43333333,0.3794778083,413
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.45,0.3796544722,414
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.46111111,0.3796544722,415
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.46666667,0.3796544722,416
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.47222222,0.3796544722,417
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.53333333,0.3796544722,418
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.58888889,0.3796544722,419
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.60555556,0.3816358444,420
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.63888889,0.3817273056,421
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.64722222,0.3817273056,422
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.65555556,0.3817273056,423
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.66944444,0.3817273056,424
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.67777778,0.3817273056,425
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.73888889,0.3817273056,426
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.80277778,0.3817273056,427
Paper Search,test,Support ZOIB,forecast_expected_remaining,13.85277778,0.3817273056,428
